2019-11-26 17:45:59.841 VERB  [1768] [main@149] InGround Pipe 4: Recv: 134744072% RH, 0 Celsius and 134744072% battery
2019-11-26 17:45:59.841 VERB  [1768] [main@149] InGround Pipe 4: Recv: 134744072% RH, 0 Celsius and 134744072% battery
2019-11-26 17:45:59.841 VERB  [1768] [main@149] InGround Pipe 4: Recv: 134744072% RH, 0 Celsius and 134744072% battery
2019-11-26 17:45:59.841 VERB  [1768] [main@149] InGround Pipe 4: Recv: 134744072% RH, 0 Celsius and 134744072% battery
2019-11-26 17:45:59.841 VERB  [1768] [main@149] InGround Pipe 4: Recv: 134744072% RH, 0 Celsius and 134744072% battery
2019-11-26 17:45:59.841 VERB  [1768] [main@149] InGround Pipe 2: Recv: 134283713% RH, 0 Celsius and -2109536248% battery
2019-11-26 17:45:59.842 VERB  [1768] [main@149] InGround Pipe 4: Recv: 268437520% RH, 0 Celsius and 0% battery
2019-11-26 17:45:59.857 VERB  [1768] [main@149] InGround Pipe 4: Recv: 262144% RH, 0 Celsius and 272762913% battery
2019-11-26 17:45:59.857 VERB  [1768] [main@149] InGround Pipe 4: Recv: 134744072% RH, 0 Celsius and 134744072% battery
2019-11-26 17:45:59.857 VERB  [1768] [main@149] InGround Pipe 4: Recv: 134744072% RH, 0 Celsius and 134744072% battery
2019-11-26 17:45:59.857 VERB  [1768] [main@149] InGround Pipe 4: Recv: 134744072% RH, 0 Celsius and 134744072% battery
2019-11-26 17:45:59.857 VERB  [1768] [main@149] InGround Pipe 4: Recv: 134744072% RH, 0 Celsius and 134744072% battery
2019-11-26 17:45:59.857 VERB  [1768] [main@149] InGround Pipe 4: Recv: 134744072% RH, 0 Celsius and 134744072% battery
2019-11-26 17:45:59.858 VERB  [1768] [main@149] InGround Pipe 4: Recv: 134744072% RH, 0 Celsius and 134744072% battery
2019-11-26 17:45:59.858 VERB  [1768] [main@149] InGround Pipe 4: Recv: 134744072% RH, 0 Celsius and 134744072% battery
2019-11-26 17:45:59.858 VERB  [1768] [main@149] InGround Pipe 4: Recv: 134744072% RH, 0 Celsius and 134744072% battery
2019-11-26 17:45:59.858 VERB  [1768] [main@137] ControllerHub Pipe 1: Recv: 4124 litres and reservoir level is 16
2019-11-26 17:45:59.873 VERB  [1768] [main@149] InGround Pipe 4: Recv: 136414224% RH, 0 Celsius and -2079309304% battery
2019-11-26 17:45:59.875 VERB  [1768] [main@149] InGround Pipe 4: Recv: -2109521856% RH, -2147483648 Celsius and -2075981810% battery
2019-11-26 17:45:59.875 VERB  [1768] [main@137] ControllerHub Pipe 1: Recv: 8580 litres and reservoir level is 8
2019-11-26 17:45:59.875 VERB  [1768] [main@149] InGround Pipe 2: Recv: -2079309304% RH, 0 Celsius and 1107829124% battery
2019-11-26 17:45:59.875 VERB  [1768] [main@137] ControllerHub Pipe 1: Recv: 8580 litres and reservoir level is 8
2019-11-26 17:45:59.875 VERB  [1768] [main@149] InGround Pipe 4: Recv: 2064% RH, 0 Celsius and 0% battery
2019-11-26 17:45:59.890 VERB  [1768] [main@149] InGround Pipe 4: Recv: 134744072% RH, 0 Celsius and 134744072% battery
2019-11-26 17:45:59.890 VERB  [1768] [main@149] InGround Pipe 4: Recv: 134744072% RH, 0 Celsius and 134744072% battery
2019-11-26 17:45:59.890 VERB  [1768] [main@149] InGround Pipe 4: Recv: 134744072% RH, 0 Celsius and 134744072% battery
2019-11-26 17:45:59.891 VERB  [1768] [main@149] InGround Pipe 4: Recv: 134744072% RH, 0 Celsius and 134744072% battery
2019-11-26 17:45:59.891 VERB  [1768] [main@149] InGround Pipe 4: Recv: 134744072% RH, 0 Celsius and 134744072% battery
2019-11-26 17:45:59.891 VERB  [1768] [main@149] InGround Pipe 4: Recv: 134744072% RH, 0 Celsius and 134744072% battery
2019-11-26 17:45:59.891 VERB  [1768] [main@149] InGround Pipe 4: Recv: 134744072% RH, 0 Celsius and 134744072% battery
2019-11-26 17:45:59.891 VERB  [1768] [main@149] InGround Pipe 4: Recv: 134744072% RH, 0 Celsius and 134744072% battery
2019-11-26 17:45:59.891 VERB  [1768] [main@149] InGround Pipe 4: Recv: 1879574536% RH, 0 Celsius and 269488144% battery
2019-11-26 17:45:59.892 VERB  [1768] [main@137] ControllerHub Pipe 1: Recv: 49441 litres and reservoir level is 8
2019-11-26 17:45:59.892 VERB  [1768] [main@137] ControllerHub Pipe 1: Recv: 8580 litres and reservoir level is 8
2019-11-26 17:45:59.892 VERB  [1768] [main@149] InGround Pipe 4: Recv: 67108864% RH, 0 Celsius and 0% battery
2019-11-26 17:45:59.907 VERB  [1768] [main@149] InGround Pipe 4: Recv: 136414224% RH, 0 Celsius and -2079309304% battery
2019-11-26 17:45:59.908 VERB  [1768] [main@137] ControllerHub Pipe 1: Recv: 514 litres and reservoir level is 28
2019-11-26 17:45:59.909 VERB  [1768] [main@149] InGround Pipe 4: Recv: 0% RH, 0 Celsius and 0% battery
2019-11-26 17:45:59.923 VERB  [1768] [main@149] InGround Pipe 4: Recv: 136414224% RH, 0 Celsius and -2079309304% battery
2019-11-26 17:45:59.925 VERB  [1768] [main@137] ControllerHub Pipe 1: Recv: 8580 litres and reservoir level is 8
2019-11-26 17:45:59.925 VERB  [1768] [main@149] InGround Pipe 4: Recv: 0% RH, 0 Celsius and 0% battery
2019-11-26 17:45:59.940 VERB  [1768] [main@149] InGround Pipe 4: Recv: 136414224% RH, 0 Celsius and -2079309304% battery
2019-11-26 17:45:59.941 VERB  [1768] [main@149] InGround Pipe 4: Recv: 557319303% RH, 0 Celsius and 1879576065% battery
2019-11-26 17:45:59.942 VERB  [1768] [main@137] ControllerHub Pipe 1: Recv: 8580 litres and reservoir level is 8
2019-11-26 17:45:59.942 VERB  [1768] [main@149] InGround Pipe 4: Recv: 32% RH, 0 Celsius and 0% battery
2019-11-26 17:45:59.957 VERB  [1768] [main@149] InGround Pipe 4: Recv: 136414224% RH, 0 Celsius and -2079309304% battery
2019-11-26 17:45:59.958 VERB  [1768] [main@137] ControllerHub Pipe 1: Recv: 514 litres and reservoir level is 28
2019-11-26 17:45:59.959 VERB  [1768] [main@149] InGround Pipe 4: Recv: 8192% RH, 0 Celsius and 0% battery
2019-11-26 17:45:59.973 VERB  [1768] [main@137] ControllerHub Pipe 1: Recv: 514 litres and reservoir level is 2
2019-11-26 17:45:59.974 VERB  [1768] [main@137] ControllerHub Pipe 1: Recv: 514 litres and reservoir level is 2
2019-11-26 17:45:59.974 VERB  [1768] [main@137] ControllerHub Pipe 1: Recv: 514 litres and reservoir level is 2
2019-11-26 17:45:59.974 VERB  [1768] [main@137] ControllerHub Pipe 1: Recv: 514 litres and reservoir level is 2
2019-11-26 17:45:59.974 VERB  [1768] [main@137] ControllerHub Pipe 1: Recv: 514 litres and reservoir level is 2
2019-11-26 17:45:59.974 VERB  [1768] [main@137] ControllerHub Pipe 1: Recv: 514 litres and reservoir level is 2
2019-11-26 17:45:59.974 VERB  [1768] [main@137] ControllerHub Pipe 1: Recv: 514 litres and reservoir level is 2
